2024-10-10 23:21:18,524 - INFO - Starting audio classification...
2024-10-10 23:21:19,380 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 4.wav | Classification: One-Shot | Transients: 1 | Duration: 1.13s | ZCR: 0.403411 | Spectral Flatness: 0.043255 | RMS: 0.023245
2024-10-10 23:21:19,390 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 5.wav | Classification: One-Shot | Transients: 0 | Duration: 1.20s | ZCR: 0.339360 | Spectral Flatness: 0.040352 | RMS: 0.034262
2024-10-10 23:21:19,400 - INFO - train_sm/Oneshots/Drums/Kick/006-Kick.wav | Classification: One-Shot | Transients: 1 | Duration: 1.43s | ZCR: 0.036231 | Spectral Flatness: 0.020454 | RMS: 0.020119
2024-10-10 23:21:19,403 - INFO - train_sm/Oneshots/Drums/Kick/- 63 Kick Bob.wav | Classification: One-Shot | Transients: 0 | Duration: 0.33s | ZCR: 0.004075 | Spectral Flatness: 0.000183 | RMS: 0.220677
2024-10-10 23:21:19,410 - INFO - train_sm/Oneshots/Drums/Kick/014 JungleKick 2.wav | Classification: One-Shot | Transients: 0 | Duration: 1.00s | ZCR: 0.076285 | Spectral Flatness: 0.026440 | RMS: 0.104902
2024-10-10 23:21:19,415 - INFO - train_sm/Oneshots/Drums/Kick/01 - Bass Drum.wav | Classification: One-Shot | Transients: 1 | Duration: 0.37s | ZCR: 0.011780 | Spectral Flatness: 0.000750 | RMS: 0.200424
2024-10-10 23:21:19,424 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 1.wav | Classification: One-Shot | Transients: 0 | Duration: 1.24s | ZCR: 0.419786 | Spectral Flatness: 0.056533 | RMS: 0.045690
2024-10-10 23:21:19,438 - INFO - train_sm/Oneshots/Drums/Kick/009-PureKick.wav | Classification: One-Shot | Transients: 1 | Duration: 0.40s | ZCR: 0.005737 | Spectral Flatness: 0.000358 | RMS: 0.051339
2024-10-10 23:21:19,442 - INFO - train_sm/Oneshots/Drums/Kick/01 Kick 2.wav | Classification: One-Shot | Transients: 0 | Duration: 0.32s | ZCR: 0.061279 | Spectral Flatness: 0.001097 | RMS: 0.135940
2024-10-10 23:21:19,448 - INFO - train_sm/Oneshots/Drums/Kick/02 2HedMed2.wav | Classification: One-Shot | Transients: 1 | Duration: 0.58s | ZCR: 0.003604 | Spectral Flatness: 0.000086 | RMS: 0.078396
2024-10-10 23:21:19,459 - INFO - train_sm/Oneshots/Drums/Kick/016 TR808 Kick1.wav | Classification: One-Shot | Transients: 0 | Duration: 0.80s | ZCR: 0.098851 | Spectral Flatness: 0.026538 | RMS: 0.114121
2024-10-10 23:21:19,473 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 2.wav | Classification: One-Shot | Transients: 1 | Duration: 1.33s | ZCR: 0.271879 | Spectral Flatness: 0.025065 | RMS: 0.031472
2024-10-10 23:21:19,479 - INFO - train_sm/Oneshots/Drums/Kick/- 61 Kick Rough.wav | Classification: One-Shot | Transients: 1 | Duration: 0.43s | ZCR: 0.003264 | Spectral Flatness: 0.000009 | RMS: 0.326592
2024-10-10 23:21:19,488 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 909.wav | Classification: One-Shot | Transients: 0 | Duration: 1.35s | ZCR: 0.336284 | Spectral Flatness: 0.033434 | RMS: 0.050938
2024-10-10 23:21:19,503 - INFO - train_sm/Oneshots/Drums/Kick/009 Plastic BD 3.wav | Classification: One-Shot | Transients: 1 | Duration: 0.70s | ZCR: 0.102739 | Spectral Flatness: 0.029148 | RMS: 0.105117
2024-10-10 23:21:19,512 - INFO - train_sm/Oneshots/Drums/Kick/015 TR909 Kick4.wav | Classification: One-Shot | Transients: 1 | Duration: 0.40s | ZCR: 0.006939 | Spectral Flatness: 0.000465 | RMS: 0.249699
2024-10-10 23:21:19,560 - INFO - train_sm/Oneshots/Drums/Kick/002bd2.wav | Classification: One-Shot | Transients: 2 | Duration: 5.35s | ZCR: 0.092633 | Spectral Flatness: 0.065373 | RMS: 0.009063
2024-10-10 23:21:19,584 - INFO - train_sm/Oneshots/Drums/Kick/- 64 Kick Torpedo.wav | Classification: One-Shot | Transients: 2 | Duration: 0.33s | ZCR: 0.003182 | Spectral Flatness: 0.000241 | RMS: 0.205381
2024-10-10 23:21:19,602 - INFO - train_sm/Oneshots/Drums/Kick/015 TR909 Kick5.wav | Classification: One-Shot | Transients: 1 | Duration: 0.50s | ZCR: 0.003179 | Spectral Flatness: 0.000116 | RMS: 0.291346
2024-10-10 23:21:19,605 - INFO - train_sm/Oneshots/Drums/Kick/- 65 Kick Shape.wav | Classification: One-Shot | Transients: 0 | Duration: 0.33s | ZCR: 0.004395 | Spectral Flatness: 0.000302 | RMS: 0.160579
2024-10-10 23:21:19,617 - INFO - train_sm/Oneshots/Drums/Kick/+ Kick 909.wav | Classification: One-Shot | Transients: 0 | Duration: 1.30s | ZCR: 0.485530 | Spectral Flatness: 0.053900 | RMS: 0.058761
2024-10-10 23:21:19,626 - INFO - train_sm/Oneshots/Drums/Kick/- 59 Kick Ancient.wav | Classification: One-Shot | Transients: 1 | Duration: 0.47s | ZCR: 0.002692 | Spectral Flatness: 0.000012 | RMS: 0.307243
2024-10-10 23:21:19,629 - INFO - train_sm/Oneshots/Drums/Kick/01 AnaQuick.wav | Classification: One-Shot | Transients: 1 | Duration: 0.21s | ZCR: 0.002621 | Spectral Flatness: 0.000260 | RMS: 0.340451
