file_path,classification,duration_sec,num_transients,bpm
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/01 AT Hypnosis Percussion - Heavy 137.wav,Loop,7.01,46,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/35 AT Hypnosis Percussion - Light 137.wav,Loop,7.01,52,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/09 AT Hypnosis Percussion - Ring 137.wav,Loop,7.01,28,78.3
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/30 AT Hypnosis Percussion - Shaman 137.wav,Loop,7.01,8,258.4
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/16 AT Hypnosis Percussion - Repeat 137.wav,Loop,7.01,39,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/06 AT Hypnosis Percussion - Mechanic 137.wav,Loop,7.01,6,78.3
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/22 AT Hypnosis Percussion - Basement 137.wav,Loop,7.01,35,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/19 AT Hypnosis Percussion - Solid 137.wav,Loop,7.01,24,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/28 AT Hypnosis Percussion - Tribe 137.wav,Loop,7.01,47,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/07 AT Hypnosis Percussion - Modular 137.wav,Loop,7.01,18,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/23 AT Hypnosis Percussion - Direct 137.wav,Loop,7.01,45,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/04 AT Hypnosis Percussion - Wonky 137.wav,Loop,7.01,55,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/13 AT Hypnosis Percussion - Filtered 137.wav,Loop,7.01,66,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/02 AT Hypnosis Percussion - Panic 137.wav,Loop,7.01,38,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/29 AT Hypnosis Percussion - Mooger 137.wav,Loop,7.01,63,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/10 AT Hypnosis Percussion - Technics 137.wav,Loop,7.01,22,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/34 AT Hypnosis Percussion - Protection 137.wav,Loop,7.01,15,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/15 AT Hypnosis Percussion - Parade 137.wav,Loop,7.01,46,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/37 AT Hypnosis Percussion - Contour 137.wav,Loop,7.01,24,107.67
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/33 AT Hypnosis Percussion - Nine 137.wav,Loop,7.01,26,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/14 AT Hypnosis Percussion - Roland 137.wav,Loop,7.01,60,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/25 AT Hypnosis Percussion - Scream 137.wav,Loop,7.01,56,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/24 AT Hypnosis Percussion - Reversed 137.wav,Loop,7.01,67,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/31 AT Hypnosis Percussion - Zapper 137.wav,Loop,7.01,20,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/17 AT Hypnosis Percussion - Pin 137.wav,Loop,7.01,43,78.3
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/32 AT Hypnosis Percussion - Crack 137.wav,Loop,7.01,12,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/20 AT Hypnosis Percussion - Fused 137.wav,Loop,7.01,23,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/18 AT Hypnosis Percussion - Melodic 137.wav,Loop,7.01,12,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/36 AT Hypnosis Percussion - Attenuator 137.wav,Loop,7.01,63,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/05 AT Hypnosis Percussion - Relab 137.wav,Loop,7.01,12,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/27 AT Hypnosis Percussion - Minimal 137.wav,Loop,7.01,48,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/26 AT Hypnosis Percussion - Noise 137.wav,Loop,7.01,39,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/08 AT Hypnosis Percussion - Fooger 137.wav,Loop,7.01,39,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/21 AT Hypnosis Percussion - Fragments 137.wav,Loop,14.01,58,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/12 AT Hypnosis Percussion - Valhalla 137.wav,Loop,7.01,24,178.21
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/03 AT Hypnosis Percussion - Line 137.wav,Loop,7.01,37,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Percussion Loops/11 AT Hypnosis Percussion - Vermona 137.wav,Loop,14.01,48,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/14 AT Hypnosis Pad - Parallax 137 Fm.wav,Loop,7.01,4,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/07 AT Hypnosis Pad - Wide 137 F.wav,Loop,14.01,25,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/24 AT Hypnosis Pad - Tide 137 D#m.wav,Loop,14.01,205,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/03 AT Hypnosis Pad - Attack 137 A#.wav,Loop,7.01,35,92.29
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/34 AT Hypnosis Pad - Fishnet 137 C.wav,Loop,14.01,116,178.21
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/15 AT Hypnosis Pad - Template 137 Bm.wav,Loop,14.01,7,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/26 AT Hypnosis Pad - Eclipse 137 Gm.wav,Loop,14.01,136,161.5
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/36 AT Hypnosis Pad - Percolate 137 C#.wav,Loop,14.01,63,166.71
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/04 AT Hypnosis Pad - Arrival 137 D#m.wav,Loop,14.01,112,86.13
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/33 AT Hypnosis Pad - Misdirection 137 C.wav,Loop,14.01,154,74.9
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/30 AT Hypnosis Pad - Clouds 137 Gm.wav,Loop,7.01,2,117.45
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/01 AT Hypnosis Pad - Layers 137 Cm.wav,Loop,14.01,112,109.96
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/35 AT Hypnosis Pad - Future 137 D.wav,Loop,14.01,132,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/02 AT Hypnosis Pad - Oberheim 137 Cm.wav,Loop,14.01,98,224.69
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/37 AT Hypnosis Pad - Isochronus 137 C#.wav,Loop,28.03,197,112.35
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/10 AT Hypnosis Pad - Circuit 137 G.wav,Loop,14.01,18,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/12 AT Hypnosis Pad - System 137 C.wav,Loop,14.01,179,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/18 AT Hypnosis Pad - Ethereal 137 G.wav,Loop,28.03,18,178.21
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/17 AT Hypnosis Pad - Vereor 137 C.wav,Loop,7.01,61,39.15
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/23 AT Hypnosis Pad - Obsession 137 A.wav,Loop,14.01,191,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/31 AT Hypnosis Pad - Alarm 137 A#.wav,Loop,14.01,79,26.1
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/19 AT Hypnosis Pad - Vacuum 137 A.wav,Loop,14.01,91,246.09
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/16 AT Hypnosis Pad - Detroit 137 Fm.wav,Loop,7.01,69,117.45
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/21 AT Hypnosis Pad - Dreamer 137 D.wav,Loop,14.01,175,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/06 AT Hypnosis Pad - Dark 137 C.wav,Loop,14.01,48,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/29 AT Hypnosis Pad - Morphing 137 G.wav,Loop,7.01,85,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/20 AT Hypnosis Pad - Rust 137 Dm.wav,Loop,14.01,56,172.27
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/08 AT Hypnosis Pad - Opal 137 Dm.wav,Loop,7.01,79,89.1
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/22 AT Hypnosis Pad - Parametric 137 F#.wav,Loop,14.01,93,258.4
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/09 AT Hypnosis Pad - Feedback 137 G.wav,Loop,14.01,113,45.73
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/27 AT Hypnosis Pad - Creep 137 C.wav,Loop,14.01,36,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/11 AT Hypnosis Pad - Distopik 137 Fm.wav,Loop,7.01,90,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/05 AT Hypnosis Pad - Deeper 137 Em.wav,Loop,7.01,21,95.7
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/28 AT Hypnosis Pad - Sector 137 A.wav,Loop,7.01,44,99.38
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/13 AT Hypnosis Pad - Fire 137 C.wav,Loop,14.01,186,206.72
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/25 AT Hypnosis Pad - Volt 137 C#m.wav,Loop,14.01,183,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Pad Loops/32 AT Hypnosis Pad - Dystopia 137 C.wav,Loop,14.01,109,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/21 AT Hypnosis Perc - Valve.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/17 AT Hypnosis Perc - Abyss.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/08 AT Hypnosis Perc - Wide.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/20 AT Hypnosis Perc - Tribe.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/32 AT Hypnosis Perc - Tick.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/33 AT Hypnosis Perc - Sooth.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/15 AT Hypnosis Perc - Pitched.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/05 AT Hypnosis Perc - Tonal.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/34 AT Hypnosis Perc - Filtered.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/26 AT Hypnosis Perc - Cluster.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/14 AT Hypnosis Perc - Pentode.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/31 AT Hypnosis Perc - Block.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/07 AT Hypnosis Perc - Solid.wav,One-Shot,0.5,6,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/06 AT Hypnosis Perc - LXR.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/29 AT Hypnosis Perc - Default.wav,One-Shot,0.5,4,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/13 AT Hypnosis Perc - Input.wav,One-Shot,0.5,1,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/09 AT Hypnosis Perc - Vovox.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/10 AT Hypnosis Perc - Neve.wav,One-Shot,0.5,4,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/23 AT Hypnosis Perc - Care.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/25 AT Hypnosis Perc - Saturated.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/28 AT Hypnosis Perc - Light.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/19 AT Hypnosis Perc - Atrix.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/02 AT Hypnosis Perc - Micro.wav,One-Shot,0.5,4,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/03 AT Hypnosis Perc - Value.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/18 AT Hypnosis Perc - Modular.wav,One-Shot,0.5,6,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/27 AT Hypnosis Perc - Layers.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/01 AT Hypnosis Perc - Fusion.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/11 AT Hypnosis Perc - Tube.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/16 AT Hypnosis Perc - Clip.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/37 AT Hypnosis Perc - Dope.wav,One-Shot,0.5,6,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/04 AT Hypnosis Perc - Knock.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/35 AT Hypnosis Perc - Tuned.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/12 AT Hypnosis Perc - Over.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/30 AT Hypnosis Perc - Insert.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/22 AT Hypnosis Perc - Duplex.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/36 AT Hypnosis Perc - Nail.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Perc/24 AT Hypnosis Perc - Low.wav,One-Shot,0.5,1,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/32 AT Hypnosis Hi-Hat - Lift.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/20 AT Hypnosis Hi-Hat - Analog.wav,One-Shot,1.0,4,206.72
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/16 AT Hypnosis Hi-Hat - Paradox.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/34 AT Hypnosis Hi-Hat - Hiss.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/25 AT Hypnosis Hi-Hat - Post.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/29 AT Hypnosis Hi-Hat - Vortex.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/37 AT Hypnosis Hi-Hat - Hybrid.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/03 AT Hypnosis Hi-Hat - Decay.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/36 AT Hypnosis Hi-Hat - Dual.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/08 AT Hypnosis Hi-Hat - Micro.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/12 AT Hypnosis Hi-Hat - Void.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/10 AT Hypnosis Hi-Hat - Dirt.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/14 AT Hypnosis Hi-Hat - Threshold.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/26 AT Hypnosis Hi-Hat - Lofi.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/21 AT Hypnosis Hi-Hat - Collapse.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/30 AT Hypnosis Hi-Hat - Burst.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/24 AT Hypnosis Hi-Hat - Locked.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/02 AT Hypnosis Hi-Hat - Omega.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/23 AT Hypnosis Hi-Hat - Lander.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/19 AT Hypnosis Hi-Hat - Ether.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/18 AT Hypnosis Hi-Hat - Liquid.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/17 AT Hypnosis Hi-Hat - Mist.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/04 AT Hypnosis Hi-Hat - Tape.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/11 AT Hypnosis Hi-Hat - Tube.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/31 AT Hypnosis Hi-Hat - Size.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/22 AT Hypnosis Hi-Hat - Render.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/01 AT Hypnosis Hi-Hat - Robot.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/28 AT Hypnosis Hi-Hat - Clouds.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/35 AT Hypnosis Hi-Hat - Danger.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/15 AT Hypnosis Hi-Hat - Trix.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/05 AT Hypnosis Hi-Hat - Grit.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/13 AT Hypnosis Hi-Hat - Filtered.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/27 AT Hypnosis Hi-Hat - Flick.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/09 AT Hypnosis Hi-Hat - Pixel.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/33 AT Hypnosis Hi-Hat - Certified.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/07 AT Hypnosis Hi-Hat - Puzzle.wav,One-Shot,0.5,3,258.4
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Hi-Hats/06 AT Hypnosis Hi-Hat - Vermona.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/08 AT Hypnosis Clap - Capital.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/14 AT Hypnosis Clap - Modular.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/34 AT Hypnosis Clap - Boost.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/25 AT Hypnosis Clap - Koln.wav,One-Shot,0.5,2,258.4
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/21 AT Hypnosis Clap - Alert.wav,One-Shot,1.0,6,304.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/27 AT Hypnosis Clap - Snap.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/09 AT Hypnosis Clap - Generator.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/24 AT Hypnosis Clap - Trigger.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/18 AT Hypnosis Clap - Epilogue.wav,One-Shot,0.5,4,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/28 AT Hypnosis Clap - Optical.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/07 AT Hypnosis Clap - Render.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/04 AT Hypnosis Clap - Micro.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/22 AT Hypnosis Clap - Classic.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/05 AT Hypnosis Clap - Solid.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/29 AT Hypnosis Clap - Smirk.wav,One-Shot,0.5,2,120.19
